,No.,Time,Source,Destination,Protocol,Length,Info
220,221,1.4321267659999999,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=210066 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
221,222,1.4321670430000002,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=188166 Win=65535 Len=0
222,223,1.4321807969999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=210066 Win=65535 Len=0
223,224,1.432194924,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=211526 Win=65535 Len=0
224,225,1.432423372,104.22.27.77,10.0.2.8,TLSv1.3,17574,"Application Data, Application Data, Application Data, Application Data"
225,226,1.4324330459999999,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=229046 Win=65535 Len=0
226,227,1.4325362419999998,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=229046 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
227,228,1.432536303,104.22.27.77,10.0.2.8,TCP,7354,443  >  55694 [ACK] Seq=230506 Ack=2762 Win=31590 Len=7300 [TCP segment of a reassembled PDU]
228,229,1.432543136,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=230506 Win=65535 Len=0
229,230,1.43255724,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=237806 Win=65535 Len=0
230,231,1.4326381780000002,104.22.27.77,10.0.2.8,TLSv1.3,16114,Application Data [TCP segment of a reassembled PDU]
231,232,1.4326382430000002,104.22.27.77,10.0.2.8,TLSv1.3,2974,Application Data [TCP segment of a reassembled PDU]
232,233,1.432645634,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=253866 Win=65535 Len=0
233,234,1.432661989,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=256786 Win=65535 Len=0
234,235,1.436088735,104.22.27.77,10.0.2.8,TLSv1.3,1514,"Application Data, Application Data"
235,236,1.436088777,172.64.108.7,10.0.2.8,TCP,60,"443  >  34328 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
236,237,1.436088816,104.22.27.77,10.0.2.8,TCP,10274,443  >  55694 [ACK] Seq=258246 Ack=2762 Win=31590 Len=10220 [TCP segment of a reassembled PDU]
237,238,1.436103144,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=258246 Win=65535 Len=0
238,239,1.4361220469999998,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
239,240,1.436130485,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=268466 Win=65535 Len=0
240,241,1.436453545,104.22.27.77,10.0.2.8,TCP,1315,"443  >  55694 [PSH, ACK] Seq=268466 Ack=2762 Win=31590 Len=1261 [TCP segment of a reassembled PDU]"
241,242,1.436458534,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=269727 Win=65535 Len=0
242,243,1.436586654,104.22.27.77,10.0.2.8,TLSv1.3,14654,Application Data [TCP segment of a reassembled PDU]
243,244,1.436592203,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=284327 Win=65535 Len=0
244,245,1.4366593509999999,104.22.27.77,10.0.2.8,TLSv1.3,13194,"Application Data, Application Data"
245,246,1.436669877,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=297467 Win=65535 Len=0
246,247,1.4368320980000002,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=297467 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
247,248,1.4368321469999998,104.22.27.77,10.0.2.8,TLSv1.3,13194,Application Data [TCP segment of a reassembled PDU]
248,249,1.4368419769999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=298927 Win=65535 Len=0
249,250,1.436860891,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=312067 Win=65535 Len=0
250,251,1.437124405,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=312067 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
251,252,1.437124466,104.22.27.77,10.0.2.8,TLSv1.3,5894,Application Data [TCP segment of a reassembled PDU]
252,253,1.4371322219999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=313527 Win=65535 Len=0
253,254,1.437146319,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=319367 Win=65535 Len=0
254,255,1.437199221,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=319367 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
255,256,1.437199271,104.22.27.77,10.0.2.8,TCP,1514,443  >  55694 [ACK] Seq=320827 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]
256,257,1.4372034059999999,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=320827 Win=65535 Len=0
257,258,1.437212505,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=322287 Win=65535 Len=0
258,259,1.437345266,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=322287 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
259,260,1.437345312,104.22.27.77,10.0.2.8,TCP,7354,443  >  55694 [ACK] Seq=323747 Ack=2762 Win=31590 Len=7300 [TCP segment of a reassembled PDU]
260,261,1.437351372,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=323747 Win=65535 Len=0
261,262,1.437361365,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=331047 Win=65535 Len=0
262,263,1.437701156,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=331047 Ack=2762 Win=31590 Len=1460 [TCP segment of a reassembled PDU]"
263,264,1.437705995,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=332507 Win=65535 Len=0
264,265,1.438340089,104.22.27.77,10.0.2.8,TCP,295,"443  >  55694 [PSH, ACK] Seq=332507 Ack=2762 Win=31590 Len=241 [TCP segment of a reassembled PDU]"
265,266,1.438463222,104.22.27.77,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
266,267,1.438470167,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=342968 Win=65535 Len=0
267,268,1.4386801480000002,104.22.27.77,10.0.2.8,TCP,1448,"443  >  55694 [PSH, ACK] Seq=342968 Ack=2762 Win=31590 Len=1394 [TCP segment of a reassembled PDU]"
268,269,1.4387012469999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=344362 Win=65535 Len=0
269,270,1.439546918,104.22.27.77,10.0.2.8,TLSv1.3,13194,"Application Data, Application Data"
270,271,1.439557859,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=357502 Win=65535 Len=0
271,272,1.439996455,10.0.2.8,172.64.108.7,TLSv1.3,571,Client Hello
272,273,1.440348825,104.22.27.77,10.0.2.8,TCP,4434,443  >  55694 [ACK] Seq=357502 Ack=2762 Win=31590 Len=4380 [TCP segment of a reassembled PDU]
273,274,1.4403566030000001,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=361882 Win=65535 Len=0
274,275,1.440554115,104.22.27.77,10.0.2.8,TLSv1.3,1231,"Application Data, Application Data"
275,276,1.44055873,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2762 Ack=363059 Win=65535 Len=0
276,277,1.4994151390000001,10.0.2.8,104.22.27.77,TLSv1.3,207,Application Data
277,278,1.52807555,172.64.108.7,10.0.2.8,TLSv1.3,1514,"Server Hello, Change Cipher Spec"
278,279,1.528110158,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=518 Ack=1461 Win=62780 Len=0
279,280,1.528212177,140.82.118.5,10.0.2.8,TCP,60,"443  >  34664 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
280,281,1.528224975,10.0.2.8,140.82.118.5,TCP,54,34664  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
281,282,1.528321109,172.64.108.7,10.0.2.8,TLSv1.3,1394,Application Data
282,283,1.528330805,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=518 Ack=2801 Win=62780 Len=0
283,284,1.532396333,10.0.2.8,140.82.118.5,TLSv1.3,571,Client Hello
284,285,1.534273627,10.0.2.8,172.64.108.7,TLSv1.3,118,"Change Cipher Spec, Application Data"
285,286,1.53469416,10.0.2.8,172.64.108.7,TLSv1.3,224,Application Data
286,287,1.53471745,10.0.2.8,172.64.108.7,TLSv1.3,260,Application Data
287,288,1.535050601,172.64.108.7,10.0.2.8,TCP,60,443  >  34328 [ACK] Seq=2801 Ack=752 Win=32017 Len=0
288,289,1.537700946,10.0.2.8,104.22.27.77,TLSv1.3,138,Application Data
289,290,1.5380118740000002,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=363059 Ack=2999 Win=31353 Len=0
290,291,1.5451919090000001,172.64.108.7,10.0.2.8,TLSv1.3,597,"Application Data, Application Data, Application Data"
291,292,1.545252656,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=958 Ack=3344 Win=62780 Len=0
292,293,1.545569774,172.64.108.7,10.0.2.8,TLSv1.3,2974,"Application Data, Application Data"
293,294,1.545576214,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=958 Ack=6264 Win=61320 Len=0
294,295,1.545789314,10.0.2.8,172.64.108.7,TLSv1.3,85,Application Data
295,296,1.545954476,172.64.108.7,10.0.2.8,TLSv1.3,1424,"Application Data, Application Data, Application Data"
296,297,1.5459623080000002,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=989 Ack=7634 Win=61320 Len=0
297,298,1.550616165,104.22.27.77,10.0.2.8,TLSv1.3,1435,"Application Data, Application Data"
298,299,1.55063003,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=364440 Win=65535 Len=0
299,300,1.554867412,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=364440 Ack=2999 Win=31353 Len=1460 [TCP segment of a reassembled PDU]"
300,301,1.554881051,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=365900 Win=65535 Len=0
301,302,1.556302609,104.22.27.77,10.0.2.8,TCP,11734,"443  >  55694 [PSH, ACK] Seq=365900 Ack=2999 Win=31353 Len=11680 [TCP segment of a reassembled PDU]"
302,303,1.5563219940000002,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=377580 Win=65535 Len=0
303,304,1.557660845,104.22.27.77,10.0.2.8,TLSv1.3,13194,"Application Data, Application Data, Application Data"
304,305,1.557694753,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=390720 Win=65535 Len=0
305,306,1.5579754890000002,104.22.27.77,10.0.2.8,TCP,213,"443  >  55694 [PSH, ACK] Seq=390720 Ack=2999 Win=31353 Len=159 [TCP segment of a reassembled PDU]"
306,307,1.5580053980000002,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=390879 Win=65535 Len=0
307,308,1.558766951,104.22.27.77,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
308,309,1.558778596,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=402559 Win=65535 Len=0
309,310,1.559129227,104.22.27.77,10.0.2.8,TCP,400,"443  >  55694 [PSH, ACK] Seq=402559 Ack=2999 Win=31353 Len=346 [TCP segment of a reassembled PDU]"
310,311,1.559152376,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=402905 Win=65535 Len=0
311,312,1.5607848309999999,104.22.27.77,10.0.2.8,TLSv1.3,16114,Application Data [TCP segment of a reassembled PDU]
312,313,1.560805504,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=418965 Win=65535 Len=0
313,314,1.560859936,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=418965 Ack=2999 Win=31353 Len=1460 [TCP segment of a reassembled PDU]"
314,315,1.560859981,104.22.27.77,10.0.2.8,TCP,7354,443  >  55694 [ACK] Seq=420425 Ack=2999 Win=31353 Len=7300 [TCP segment of a reassembled PDU]
315,316,1.56086406,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=420425 Win=65535 Len=0
316,317,1.5608721819999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=427725 Win=65535 Len=0
317,318,1.5611281240000001,104.22.27.77,10.0.2.8,TCP,1257,"443  >  55694 [PSH, ACK] Seq=427725 Ack=2999 Win=31353 Len=1203 [TCP segment of a reassembled PDU]"
318,319,1.561134288,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=428928 Win=65535 Len=0
319,320,1.5614477430000002,104.22.27.77,10.0.2.8,TLSv1.3,4434,Application Data [TCP segment of a reassembled PDU]
320,321,1.5614536909999999,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=433308 Win=65535 Len=0
321,322,1.561781667,104.22.27.77,10.0.2.8,TLSv1.3,664,"Application Data, Application Data"
322,323,1.56178649,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=2999 Ack=433918 Win=65535 Len=0
323,324,1.572670131,172.64.108.7,10.0.2.8,TCP,60,443  >  34328 [ACK] Seq=7634 Ack=989 Win=31780 Len=0
324,325,1.572670169,140.82.118.5,10.0.2.8,TCP,60,443  >  34664 [ACK] Seq=1 Ack=518 Win=32251 Len=0
325,326,1.5760446069999998,140.82.118.5,10.0.2.8,TLSv1.3,2974,"Server Hello, Change Cipher Spec, Application Data"
326,327,1.576075169,10.0.2.8,140.82.118.5,TCP,54,34664  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0
327,328,1.5764473490000002,140.82.118.5,10.0.2.8,TLSv1.3,655,"Application Data, Application Data, Application Data"
328,329,1.5764561519999998,10.0.2.8,140.82.118.5,TCP,54,34664  >  443 [ACK] Seq=518 Ack=3522 Win=62179 Len=0
329,330,1.5797624069999998,10.0.2.8,80.58.61.250,DNS,77,Standard query 0x6c71 A ocsp.digicert.com
330,331,1.591989659,80.58.61.250,10.0.2.8,DNS,125,Standard query response 0x6c71 A ocsp.digicert.com CNAME cs9.wac.phicdn.net A 93.184.220.29
331,332,1.5923460409999999,10.0.2.8,93.184.220.29,TCP,74,41994  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=386593680 TSecr=0 WS=128
332,333,1.5965603640000001,93.184.220.29,10.0.2.8,TCP,60,"80  >  41994 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
333,334,1.596585582,10.0.2.8,93.184.220.29,TCP,54,41994  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
334,335,1.59682732,10.0.2.8,93.184.220.29,OCSP,425,Request
335,336,1.625156929,93.184.220.29,10.0.2.8,OCSP,853,Response
336,337,1.6251797430000001,10.0.2.8,93.184.220.29,TCP,54,41994  >  80 [ACK] Seq=372 Ack=800 Win=63920 Len=0
337,338,1.6271023119999999,10.0.2.8,140.82.118.5,TLSv1.3,118,"Change Cipher Spec, Application Data"
338,339,1.627397283,10.0.2.8,140.82.118.5,TLSv1.3,411,Application Data
339,340,1.62768107,140.82.118.5,10.0.2.8,TCP,60,443  >  34664 [ACK] Seq=3522 Ack=939 Win=31830 Len=0
340,341,1.631405372,10.0.2.8,104.22.27.77,TLSv1.3,147,Application Data
341,342,1.633428476,10.0.2.8,104.22.27.77,TLSv1.3,147,Application Data
342,343,1.633871199,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=433918 Ack=3185 Win=32768 Len=0
343,344,1.6352442969999998,10.0.2.8,104.22.27.77,TLSv1.3,145,Application Data
344,345,1.637597835,10.0.2.8,104.22.27.77,TLSv1.3,145,Application Data
345,346,1.6380245130000002,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=433918 Ack=3367 Win=32586 Len=0
346,347,1.640197916,10.0.2.8,104.22.27.77,TLSv1.3,146,Application Data
347,348,1.642144997,10.0.2.8,104.22.27.77,TLSv1.3,145,Application Data
348,349,1.642597895,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=433918 Ack=3550 Win=32403 Len=0
349,350,1.645522515,10.0.2.8,104.22.27.77,TLSv1.3,146,Application Data
350,351,1.650540205,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=433918 Ack=3642 Win=32311 Len=1460 [TCP segment of a reassembled PDU]"
351,352,1.650559546,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3642 Ack=435378 Win=65535 Len=0
352,353,1.6514859030000002,10.0.2.8,104.22.27.77,TLSv1.3,147,Application Data
353,354,1.65205617,104.22.27.77,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
354,355,1.652070177,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=445598 Win=65535 Len=0
355,356,1.6524614619999998,104.22.27.77,10.0.2.8,TLSv1.3,102,"Application Data, Application Data"
356,357,1.6529432469999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=445646 Win=65535 Len=0
357,358,1.656345172,104.22.27.77,10.0.2.8,TCP,2974,"443  >  55694 [PSH, ACK] Seq=445646 Ack=3735 Win=32218 Len=2920 [TCP segment of a reassembled PDU]"
358,359,1.656345241,104.22.27.77,10.0.2.8,TCP,2974,443  >  55694 [ACK] Seq=448566 Ack=3735 Win=32218 Len=2920 [TCP segment of a reassembled PDU]
359,360,1.6564388769999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=451486 Win=65535 Len=0
360,361,1.6566253819999999,104.22.27.77,10.0.2.8,TLSv1.3,207,"Application Data, Application Data"
361,362,1.656963062,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=451639 Win=65535 Len=0
362,363,1.661643491,104.22.27.77,10.0.2.8,TCP,5894,443  >  55694 [ACK] Seq=451639 Ack=3735 Win=32218 Len=5840 [TCP segment of a reassembled PDU]
363,364,1.661673912,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=457479 Win=65535 Len=0
364,365,1.661976885,104.22.27.77,10.0.2.8,TLSv1.3,617,"Application Data, Application Data"
365,366,1.6619822869999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=458042 Win=65535 Len=0
366,367,1.662531959,104.22.27.77,10.0.2.8,TCP,5894,"443  >  55694 [PSH, ACK] Seq=458042 Ack=3735 Win=32218 Len=5840 [TCP segment of a reassembled PDU]"
367,368,1.662538157,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3735 Ack=463882 Win=65535 Len=0
368,369,1.6628949169999998,10.0.2.8,104.22.27.77,TLSv1.3,144,Application Data
369,370,1.666890652,104.22.27.77,10.0.2.8,TLSv1.3,10274,"Application Data, Application Data"
370,371,1.6668906890000001,104.22.27.77,10.0.2.8,TLSv1.3,13194,Application Data [TCP segment of a reassembled PDU]
371,372,1.6669110719999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3825 Ack=474102 Win=65535 Len=0
372,373,1.6669222280000002,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3825 Ack=487242 Win=65535 Len=0
373,374,1.6671976069999999,104.22.27.77,10.0.2.8,TLSv1.3,1250,"Application Data, Application Data"
374,375,1.667231949,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3825 Ack=488438 Win=65535 Len=0
375,376,1.6677126219999998,10.0.2.8,104.22.27.77,TLSv1.3,146,Application Data
376,377,1.668108764,140.82.118.5,10.0.2.8,TLSv1.3,212,"Application Data, Application Data"
377,378,1.668114774,10.0.2.8,140.82.118.5,TCP,54,34664  >  443 [ACK] Seq=939 Ack=3680 Win=62780 Len=0
378,379,1.6725533719999999,140.82.118.5,10.0.2.8,TLSv1.3,1514,Application Data
379,380,1.6725672409999999,10.0.2.8,140.82.118.5,TCP,54,34664  >  443 [ACK] Seq=939 Ack=5140 Win=62780 Len=0
380,381,1.6728561,140.82.118.5,10.0.2.8,TLSv1.3,1123,Application Data
381,382,1.67287979,10.0.2.8,140.82.118.5,TCP,54,34664  >  443 [ACK] Seq=939 Ack=6209 Win=62780 Len=0
382,383,1.683274456,104.22.27.77,10.0.2.8,TCP,2974,"443  >  55694 [PSH, ACK] Seq=488438 Ack=3917 Win=32036 Len=2920 [TCP segment of a reassembled PDU]"
383,384,1.683274511,104.22.27.77,10.0.2.8,TCP,5894,443  >  55694 [ACK] Seq=491358 Ack=3917 Win=32036 Len=5840 [TCP segment of a reassembled PDU]
384,385,1.683310501,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=491358 Win=65535 Len=0
385,386,1.6833224390000001,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=497198 Win=65535 Len=0
386,387,1.6836957030000002,104.22.27.77,10.0.2.8,TLSv1.3,1270,"Application Data, Application Data"
387,388,1.684087369,104.22.27.77,10.0.2.8,TCP,1514,443  >  55694 [ACK] Seq=498414 Ack=3917 Win=32036 Len=1460 [TCP segment of a reassembled PDU]
388,389,1.684094011,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=499874 Win=65535 Len=0
389,390,1.6844372580000002,104.22.27.77,10.0.2.8,TLSv1.3,886,"Application Data, Application Data"
390,391,1.726437504,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=500706 Win=65535 Len=0
391,392,1.7710341790000002,104.22.27.77,10.0.2.8,TCP,5894,443  >  55694 [ACK] Seq=500706 Ack=3917 Win=32036 Len=5840 [TCP segment of a reassembled PDU]
392,393,1.771051872,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=506546 Win=65535 Len=0
393,394,1.771517985,104.22.27.77,10.0.2.8,TLSv1.3,1041,"Application Data, Application Data"
394,395,1.771541539,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=507533 Win=65535 Len=0
395,396,1.774486644,104.22.27.77,10.0.2.8,TCP,4434,443  >  55694 [ACK] Seq=507533 Ack=3917 Win=32036 Len=4380 [TCP segment of a reassembled PDU]
396,397,1.774505675,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=511913 Win=65535 Len=0
397,398,1.77493672,104.22.27.77,10.0.2.8,TLSv1.3,1026,"Application Data, Application Data"
398,399,1.774944135,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=512885 Win=65535 Len=0
399,400,1.7772524840000001,104.22.27.77,10.0.2.8,TCP,2974,"443  >  55694 [PSH, ACK] Seq=512885 Ack=3917 Win=32036 Len=2920 [TCP segment of a reassembled PDU]"
400,401,1.777283076,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=515805 Win=65535 Len=0
401,402,1.7783440209999999,104.22.27.77,10.0.2.8,TCP,5894,443  >  55694 [ACK] Seq=515805 Ack=3917 Win=32036 Len=5840 [TCP segment of a reassembled PDU]
402,403,1.7783570480000002,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=521645 Win=65535 Len=0
403,404,1.778642881,104.22.27.77,10.0.2.8,TLSv1.3,1034,"Application Data, Application Data"
404,405,1.77865085,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3917 Ack=522625 Win=65535 Len=0
405,406,1.80418743,10.0.2.8,80.58.61.250,DNS,84,Standard query 0x9204 A www.google-analytics.com
406,407,1.80420791,10.0.2.8,80.58.61.250,DNS,84,Standard query 0x760a AAAA www.google-analytics.com
407,408,1.807778172,10.0.2.8,104.22.27.77,TLSv1.3,134,Application Data
408,409,1.810701041,80.58.61.250,10.0.2.8,DNS,144,Standard query response 0x9204 A www.google-analytics.com CNAME www-google-analytics.l.google.com A 216.58.209.78
409,410,1.811034338,80.58.61.250,10.0.2.8,DNS,156,Standard query response 0x760a AAAA www.google-analytics.com CNAME www-google-analytics.l.google.com AAAA 2a00:1450:4003:802::200e
410,411,1.8114054990000001,10.0.2.8,216.58.209.78,TCP,74,34070  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2835393081 TSecr=0 WS=128
411,412,1.814975187,216.58.209.78,10.0.2.8,TCP,60,"443  >  34070 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
412,413,1.815001965,10.0.2.8,216.58.209.78,TCP,54,34070  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
413,414,1.816127447,10.0.2.8,216.58.209.78,TLSv1.3,571,Client Hello
414,415,1.819169604,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=522625 Ack=3997 Win=31956 Len=1460 [TCP segment of a reassembled PDU]"
415,416,1.8191899459999998,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3997 Ack=524085 Win=65535 Len=0
416,417,1.820275665,104.22.27.77,10.0.2.8,TCP,1514,443  >  55694 [ACK] Seq=524085 Ack=3997 Win=31956 Len=1460 [TCP segment of a reassembled PDU]
417,418,1.8202882759999999,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3997 Ack=525545 Win=65535 Len=0
418,419,1.820520585,104.22.27.77,10.0.2.8,TLSv1.3,1359,"Application Data, Application Data"
419,420,1.82052619,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=3997 Ack=526850 Win=65535 Len=0
420,421,1.831118971,216.58.209.78,10.0.2.8,TCP,60,443  >  34070 [ACK] Seq=1 Ack=518 Win=32251 Len=0
421,422,1.83976267,216.58.209.78,10.0.2.8,TLSv1.3,1514,"Server Hello, Change Cipher Spec"
