;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
1178;19506;;;None;10.0.2.5;tcp;0;Nessus Scan Information;This plugin displays information about the Nessus scan.;This plugin displays, for each tested host, information about the;;;;;;;;;;;;;;;;
1179;scan itself :;;;;;;;;;;;;;;;;;;;;;;;;;
1180;;;;;;;;;;;;;;;;;;;;;;;;;;
1181;  - The version of the plugin set.;;;;;;;;;;;;;;;;;;;;;;;;;
1182;  - The type of scanner (Nessus or Nessus Home).;;;;;;;;;;;;;;;;;;;;;;;;;
1183;  - The version of the Nessus Engine.;;;;;;;;;;;;;;;;;;;;;;;;;
1184;  - The port scanner(s) used.;;;;;;;;;;;;;;;;;;;;;;;;;
1185;  - The port range scanned.;;;;;;;;;;;;;;;;;;;;;;;;;
1186;  - Whether credentialed or third-party patch management;;;;;;;;;;;;;;;;;;;;;;;;;
1187;    checks are possible.;;;;;;;;;;;;;;;;;;;;;;;;;
1188;  - The date of the scan.;;;;;;;;;;;;;;;;;;;;;;;;;
1189;  - The duration of the scan.;;;;;;;;;;;;;;;;;;;;;;;;;
1190;  - The number of hosts scanned in parallel.;;;;;;;;;;;;;;;;;;;;;;;;;
1191;"  - The number of checks done in parallel.""";;;Information about this scan : ;;;;;;;;;;;;;;;;;;;;;;
1192;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;Nessus version : 8.10.1;;;;;;;;;;;;;;;;;;;;;;;;;
1194;Plugin feed version : 202006262314;;;;;;;;;;;;;;;;;;;;;;;;;
1195;Scanner edition used : Nessus Home;;;;;;;;;;;;;;;;;;;;;;;;;
1196;Scan type : Normal;;;;;;;;;;;;;;;;;;;;;;;;;
1197;Scan policy used : Basic Network Scan;;;;;;;;;;;;;;;;;;;;;;;;;
1198;Scanner IP : 10.0.2.4;;;;;;;;;;;;;;;;;;;;;;;;;
1199;Port scanner(s) : nessus_syn_scanner ;;;;;;;;;;;;;;;;;;;;;;;;;
1200;Port range : default;;;;;;;;;;;;;;;;;;;;;;;;;
1201;Thorough tests : no;;;;;;;;;;;;;;;;;;;;;;;;;
1202;Experimental tests : no;;;;;;;;;;;;;;;;;;;;;;;;;
1203;Paranoia level : 1;;;;;;;;;;;;;;;;;;;;;;;;;
1204;Report verbosity : 1;;;;;;;;;;;;;;;;;;;;;;;;;
1205;Safe checks : yes;;;;;;;;;;;;;;;;;;;;;;;;;
1206;Optimize the test : yes;;;;;;;;;;;;;;;;;;;;;;;;;
1207;Credentialed checks : no;;;;;;;;;;;;;;;;;;;;;;;;;
1208;Patch management checks : None;;;;;;;;;;;;;;;;;;;;;;;;;
1209;CGI scanning : disabled;;;;;;;;;;;;;;;;;;;;;;;;;
1210;Web application tests : disabled;;;;;;;;;;;;;;;;;;;;;;;;;
1211;Max hosts : 30;;;;;;;;;;;;;;;;;;;;;;;;;
1212;Max checks : 4;;;;;;;;;;;;;;;;;;;;;;;;;
1213;Recv timeout : 5;;;;;;;;;;;;;;;;;;;;;;;;;
1214;Backports : None;;;;;;;;;;;;;;;;;;;;;;;;;
1215;Allow post-scan editing: Yes;;;;;;;;;;;;;;;;;;;;;;;;;
1216;Scan Start Date : 2020/6/28 12:55 CEST;;;;;;;;;;;;;;;;;;;;;;;;;
1217;Scan duration : 405 sec;;;;;;;;;;;;;;;;;;;;;;;;;
1218;;,;,;"None""";;;;26/08/2005;12/06/2020;;;;;;;;;;;;;;;;;
1219;21643;;;None;10.0.2.5;tcp;3389;SSL Cipher Suites Supported;The remote service encrypts communications using SSL.;This plugin detects which SSL ciphers are supported by the remote;;;;;;;;;;;;;;;;
1220;"service for encrypting communications.""";;https://www.openssl.org/docs/man1.1.0/apps/ciphers.html;;;;;;;;;;;;;;;;;;;;;;;
1221;"http://www.nessus.org/u?3a040ada""";;;;;;;;;;;;;;;;;;;;;;;;;
1222;Here is the list of SSL ciphers supported by the remote server :;;;;;;;;;;;;;;;;;;;;;;;;;
1223;Each group is reported per SSL Version.;;;;;;;;;;;;;;;;;;;;;;;;;
1224;;;;;;;;;;;;;;;;;;;;;;;;;;
1225;SSL Version : TLSv1;;;;;;;;;;;;;;;;;;;;;;;;;
1226;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
1227;;;;;;;;;;;;;;;;;;;;;;;;;;
1228;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1229;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1230;    DES-CBC3-SHA                  0x00; 0x0A       RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1231;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1233;;;;;;;;;;;;;;;;;;;;;;;;;;
1234;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1235;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1236;    ECDHE-RSA-AES128-SHA          0xC0; 0x13       ECDH          RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1237;    ECDHE-RSA-AES256-SHA          0xC0; 0x14       ECDH          RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1238;    AES128-SHA                    0x00; 0x2F       RSA           RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1239;    AES256-SHA                    0x00; 0x35       RSA           RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1240;    RC4-MD5                       0x00; 0x04       RSA           RSA      RC4(128)               MD5;;;;;;;;;;;;;;;;;;;;;;;;
1241;    RC4-SHA                       0x00; 0x05       RSA           RSA      RC4(128)               SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1242;;;;;;;;;;;;;;;;;;;;;;;;;;
1243;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1244;;;;;;;;;;;;;;;;;;;;;;;;;;
1245;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1246;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1247;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1248;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1249;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1250;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1251;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1252;;;;;;;;;;;;;;;;;;;;;;;;;;
1253;Note that this service does not encrypt traffic by default but does;;;;;;;;;;;;;;;;;;;;;;;;;
1254;support upgrading to an encrypted connection using STARTTLS.;;;;;;;;;;;;;;;;;;;;;;;;;
1255;;,;,;"None""";;;;05/06/2006;12/06/2020;;;;;;;;;;;;;;;;;
1256;21745;;;None;10.0.2.5;tcp;0;Authentication Failure - Local Checks Not Run;The local security checks are disabled.;Local security checks have been disabled for this host because either;;;;;;;;;;;;;;;;
1257;the credentials supplied in the scan policy did not allow Nessus to;;;;;;;;;;;;;;;;;;;;;;;;;
1258;"log into it or some other problem occurred.""";Address the problem(s) so that local security checks are enabled.;;;;;;;;;;;;;;;;;;;;;;;;
1259;The following service errors were logged :;;;;;;;;;;;;;;;;;;;;;;;;;
1260;;;;;;;;;;;;;;;;;;;;;;;;;;
1261;  - Plugin      : smb_login.nasl;;;;;;;;;;;;;;;;;;;;;;;;;
1262;    Plugin ID   : 10394;;;;;;;;;;;;;;;;;;;;;;;;;
1263;    Plugin Name : Microsoft Windows SMB Log In Possible;;;;;;;;;;;;;;;;;;;;;;;;;
1264;    Protocol    : SMB;;;;;;;;;;;;;;;;;;;;;;;;;
1265;    Message     : ;;;;;;;;;;;;;;;;;;;;;;;;;
1266;It was not possible to log into the remote host via smb (invalid credentials).;;;;;;;;;;;;;;;;;;;;;;;;;
1267;;,;,;"None""";;;;23/06/2006;02/11/2018;;;;;;;;;;;;;;;;;
1268;24786;;;None;10.0.2.5;tcp;0;Nessus Windows Scan Not Performed with Admin Privileges;The Nessus scan of this host may be incomplete due to insufficient;;;;;;;;;;;;;;;;;
1269;"privileges provided.""";The Nessus scanner testing the remote host has been given SMB;;;;;;;;;;;;;;;;;;;;;;;;
1270;credentials to log into the remote host; however these credentials do;;;;;;;;;;;;;;;;;;;;;;;;
1271;not have administrative privileges. ;;;;;;;;;;;;;;;;;;;;;;;;;
1272;;;;;;;;;;;;;;;;;;;;;;;;;;
1273;Typically; when Nessus performs a patch audit; it logs into the remote;;;;;;;;;;;;;;;;;;;;;;;
1274;host and reads the version of the DLLs on the remote host to determine;;;;;;;;;;;;;;;;;;;;;;;;;
1275;if a given patch has been applied or not.  This is the method Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
1276;recommends to determine if a patch has been applied. ;;;;;;;;;;;;;;;;;;;;;;;;;
1277;;;;;;;;;;;;;;;;;;;;;;;;;;
1278;If your Nessus scanner does not have administrative privileges when;;;;;;;;;;;;;;;;;;;;;;;;;
1279;doing a scan; then Nessus has to fall back to perform a patch audit;;;;;;;;;;;;;;;;;;;;;;;;
1280;through the registry which may lead to false positives (especially when;;;;;;;;;;;;;;;;;;;;;;;;;
1281;using third-party patch auditing tools) or to false negatives (not all;;;;;;;;;;;;;;;;;;;;;;;;;
1282;"patches can be detected through the registry).""";Reconfigure your scanner to use credentials with administrative;;;;;;;;;;;;;;;;;;;;;;;;
1283;"privileges.""";;;;;;;;;;;;;;;;;;;;;;;;;
1284;It was not possible to connect to '\\HETEAM\ADMIN$' with the supplied credentials.;;;;;;;;;;;;;;;;;;;;;;;;;
1285;;,;,;"None""";;;;12/03/2007;07/01/2013;;;;;;;;;;;;;;;;;
1286;25220;;;None;10.0.2.5;tcp;0;TCP/IP Timestamps Supported;The remote service implements TCP timestamps.;The remote host implements TCP timestamps, as defined by RFC1323.  A;;;;;;;;;;;;;;;;
1287;side effect of this feature is that the uptime of the remote host can;;;;;;;;;;;;;;;;;;;;;;;;;
1288;"sometimes be computed.""";;http://www.ietf.org/rfc/rfc1323.txt;;;;;;None;;;;16/05/2007;06/03/2019;;;;;;;;;;;;
1289;26917;;;None;10.0.2.5;tcp;445;Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry;Nessus is not able to access the remote Windows Registry.;It was not possible to connect to PIPE\winreg on the remote host.;;;;;;;;;;;;;;;;
1290;;;;;;;;;;;;;;;;;;;;;;;;;;
1291;If you intend to use Nessus to perform registry-based checks; the;;;;;;;;;;;;;;;;;;;;;;;;
1292;registry checks will not work because the 'Remote Registry Access';;;;;;;;;;;;;;;;;;;;;;;;;
1293;service (winreg) has been disabled on the remote host or can not be;;;;;;;;;;;;;;;;;;;;;;;;;
1294;"connected to with the supplied credentials.""";;;Could not connect to the registry because:;;;;;;;;;;;;;;;;;;;;;;
1295;"Could not connect to \winreg""";;;;;None;;;;04/10/2007;27/03/2011;;;;;;;;;;;;;;;
1296;30218;;2.6;Low;10.0.2.5;tcp;3389;Terminal Services Encryption Level is not FIPS-140 Compliant;The remote host is not FIPS-140 compliant.;The encryption setting used by the remote Terminal Services service;;;;;;;;;;;;;;;;
1297;"is not FIPS-140 compliant.""";Change RDP encryption level to :;;;;;;;;;;;;;;;;;;;;;;;;
1298;;;;;;;;;;;;;;;;;;;;;;;;;;
1299;" 4. FIPS Compliant""";;;;;;;;;;;;;;;;;;;;;;;;;
1300;The terminal services encryption level is set to :;;;;;;;;;;;;;;;;;;;;;;;;;
1301;;;;;;;;;;;;;;;;;;;;;;;;;;
1302;"2. Medium (Client Compatible)""";;;;;Low;;;;11/02/2008;12/06/2020;;;;;;;;;;;;;;;
1303;35291;CVE-2004-2761;5.0;Medium;10.0.2.5;tcp;3389;SSL Certificate Signed Using Weak Hashing Algorithm;An SSL certificate in the certificate chain has been signed using a;;;;;;;;;;;;;;;;;
1304;"weak hash algorithm.""";The remote service uses an SSL certificate chain that has been signed;;;;;;;;;;;;;;;;;;;;;;;;
1305;using a cryptographically weak hashing algorithm (e.g. MD2; MD4; MD5;;;;;;;;;;;;;;;;;;;;;;;
1306;or SHA1). These signature algorithms are known to be vulnerable to;;;;;;;;;;;;;;;;;;;;;;;;;
1307;collision attacks. An attacker can exploit this to generate another;;;;;;;;;;;;;;;;;;;;;;;;;
1308;certificate with the same digital signature; allowing an attacker to;;;;;;;;;;;;;;;;;;;;;;;;
1309;masquerade as the affected service.;;;;;;;;;;;;;;;;;;;;;;;;;
1310;;;;;;;;;;;;;;;;;;;;;;;;;;
1311;Note that this plugin reports all SSL certificate chains signed with;;;;;;;;;;;;;;;;;;;;;;;;;
1312;SHA-1 that expire after January 1; 2017 as vulnerable. This is in;;;;;;;;;;;;;;;;;;;;;;;;
1313;accordance with Google's gradual sunsetting of the SHA-1 cryptographic;;;;;;;;;;;;;;;;;;;;;;;;;
1314;hash algorithm.;;;;;;;;;;;;;;;;;;;;;;;;;
1315;;;;;;;;;;;;;;;;;;;;;;;;;;
1316;Note that certificates in the chain that are contained in the Nessus;;;;;;;;;;;;;;;;;;;;;;;;;
1317;"CA database (known_CA.inc) have been ignored.""";Contact the Certificate Authority to have the SSL certificate reissued.;https://tools.ietf.org/html/rfc3279;;;;;;;;;;;;;;;;;;;;;;;
1318;http://www.nessus.org/u?9bb87bf2;;;;;;;;;;;;;;;;;;;;;;;;;
1319;http://www.nessus.org/u?e120eea1;;;;;;;;;;;;;;;;;;;;;;;;;
1320;http://www.nessus.org/u?5d894816;;;;;;;;;;;;;;;;;;;;;;;;;
1321;http://www.nessus.org/u?51db68aa;;;;;;;;;;;;;;;;;;;;;;;;;
1322;"http://www.nessus.org/u?9dc7bfba""";;;;;;;;;;;;;;;;;;;;;;;;;
1323;The following certificates were part of the certificate chain sent by;;;;;;;;;;;;;;;;;;;;;;;;;
1324;the remote host; but contain hashes that are considered to be weak.;;;;;;;;;;;;;;;;;;;;;;;;
1325;;;;;;;;;;;;;;;;;;;;;;;;;;
1326;|-Subject             : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1327;|-Signature Algorithm : SHA-1 With RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
1328;|-Valid From          : Feb 06 11:56:36 2020 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1329;|-Valid To            : Aug 07 11:56:36 2020 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1330;;,7.5;3.9;6.7;Medium;11849;;;;;;;;;;;;;;;;;;;;
1331;35711;;;None;10.0.2.5;udp;1900;Universal Plug and Play (UPnP) Protocol Detection;The remote device supports UPnP.;The remote device answered an SSDP M-SEARCH request. Therefore, it;;;;;;;;;;;;;;;;
1332;supports 'Universal Plug and Play' (UPnP). This protocol provides;;;;;;;;;;;;;;;;;;;;;;;;;
1333;automatic configuration and device discovery. It is primarily intended;;;;;;;;;;;;;;;;;;;;;;;;;
1334;for home networks. An attacker could potentially leverage this to;;;;;;;;;;;;;;;;;;;;;;;;;
1335;"discover your network architecture.""";Filter access to this port if desired.;https://en.wikipedia.org/wiki/Universal_Plug_and_Play;;;;;;;;;;;;;;;;;;;;;;;
1336;https://en.wikipedia.org/wiki/Simple_Service_Discovery_Protocol;;;;;;;;;;;;;;;;;;;;;;;;;
1337;"http://quimby.gnus.org/internet-drafts/draft-cai-ssdp-v1-03.txt""";The device responded to an SSDP M-SEARCH request with the following locations :;;;;;;;;;;;;;;;;;;;;;;;;
1338;;;;;;;;;;;;;;;;;;;;;;;;;;
1339;    http://10.0.2.5:2869/upnphost/udhisapi.dll?content=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64;;;;;;;;;;;;;;;;;;;;;;;;;
1340;    http://10.0.2.5:2869/upnphost/udhisapi.dll?content=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69;;;;;;;;;;;;;;;;;;;;;;;;;
1341;;;;;;;;;;;;;;;;;;;;;;;;;;
1342;And advertises these unique service names :;;;;;;;;;;;;;;;;;;;;;;;;;
1343;;;;;;;;;;;;;;;;;;;;;;;;;;
1344;    uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69::upnp:rootdevice;;;;;;;;;;;;;;;;;;;;;;;;;
1345;    uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64::urn:schemas-upnp-org:device:MediaServer:1;;;;;;;;;;;;;;;;;;;;;;;;;
1346;    uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64::urn:schemas-upnp-org:service:ContentDirectory:1;;;;;;;;;;;;;;;;;;;;;;;;;
1347;    uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69::urn:schemas-upnp-org:service:ConnectionManager:1;;;;;;;;;;;;;;;;;;;;;;;;;
1348;    uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69::urn:schemas-upnp-org:service:ContentDirectory:1;;;;;;;;;;;;;;;;;;;;;;;;;
1349;    uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69::urn:microsoft.com:service:X_MS_MediaReceiverRegistrar:1;;;;;;;;;;;;;;;;;;;;;;;;;
1350;    uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69::urn:schemas-upnp-org:device:MediaServer:1;;;;;;;;;;;;;;;;;;;;;;;;;
1351;    uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64::urn:microsoft.com:service:X_MS_MediaReceiverRegistrar:1;;;;;;;;;;;;;;;;;;;;;;;;;
1352;    uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64::urn:schemas-upnp-org:service:ConnectionManager:1;;;;;;;;;;;;;;;;;;;;;;;;;
1353;    uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64::upnp:rootdevice;;;;;;;;;;;;;;;;;;;;;;;;;
1354;;;;;;;;;;;;;;;;;;;;;;;;;;
1355;;,;,;"None""";;;;19/02/2009;12/09/2018;;;;;;;;;;;;;;;;;
1356;35712;;;None;10.0.2.5;tcp;2869;Web Server UPnP Detection;The remote web server provides UPnP information.;Nessus was able to extract some information about the UPnP-enabled;;;;;;;;;;;;;;;;
1357;device by querying this web server. Services may also be reachable;;;;;;;;;;;;;;;;;;;;;;;;;
1358;"through SOAP requests.""";Filter incoming traffic to this port if desired.;https://en.wikipedia.org/wiki/Universal_Plug_and_Play;;;;;;;;;;;;;;;;;;;;;;;
1359;Here is a summary of http://10.0.2.5:2869/upnphost/udhisapi.dll?content=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64 :;;;;;;;;;;;;;;;;;;;;;;;;;
1360;;;;;;;;;;;;;;;;;;;;;;;;;;
1361;deviceType: urn:schemas-upnp-org:device:MediaServer:1;;;;;;;;;;;;;;;;;;;;;;;;;
1362;friendlyName: HETEAM: bob:;;;;;;;;;;;;;;;;;;;;;;;;;
1363;manufacturer: Microsoft Corporation;;;;;;;;;;;;;;;;;;;;;;;;;
1364;manufacturerURL: http://www.microsoft.com;;;;;;;;;;;;;;;;;;;;;;;;;
1365;modelName: Windows Media Player Sharing;;;;;;;;;;;;;;;;;;;;;;;;;
1366;modelName: Windows Media Player Sharing;;;;;;;;;;;;;;;;;;;;;;;;;
1367;modelNumber: 12.0;;;;;;;;;;;;;;;;;;;;;;;;;
1368;modelURL: http://go.microsoft.com/fwlink/?LinkId=105926;;;;;;;;;;;;;;;;;;;;;;;;;
1369;serialNumber: {A9990CFC-63E1-4406-98AF-7DBFEB5A6582};;;;;;;;;;;;;;;;;;;;;;;;;
1370;ServiceID: urn:upnp-org:serviceId:ConnectionManager;;;;;;;;;;;;;;;;;;;;;;;;;
1371;	serviceType: urn:schemas-upnp-org:service:ConnectionManager:1;;;;;;;;;;;;;;;;;;;;;;;;;
1372;	controlURL: /upnphost/udhisapi.dll?control=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64+urn:upnp-org:serviceId:ConnectionManager;;;;;;;;;;;;;;;;;;;;;;;;;
1373;	eventSubURL: /upnphost/udhisapi.dll?event=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64+urn:upnp-org:serviceId:ConnectionManager;;;;;;;;;;;;;;;;;;;;;;;;;
1374;	SCPDURL: /upnphost/udhisapi.dll?content=uuid:5d6a7fda-a55b-4650-9e62-85a53c821819;;;;;;;;;;;;;;;;;;;;;;;;;
1375;ServiceID: urn:upnp-org:serviceId:ContentDirectory;;;;;;;;;;;;;;;;;;;;;;;;;
1376;	serviceType: urn:schemas-upnp-org:service:ContentDirectory:1;;;;;;;;;;;;;;;;;;;;;;;;;
1377;	controlURL: /upnphost/udhisapi.dll?control=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64+urn:upnp-org:serviceId:ContentDirectory;;;;;;;;;;;;;;;;;;;;;;;;;
1378;	eventSubURL: /upnphost/udhisapi.dll?event=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64+urn:upnp-org:serviceId:ContentDirectory;;;;;;;;;;;;;;;;;;;;;;;;;
1379;	SCPDURL: /upnphost/udhisapi.dll?content=uuid:50b6212e-6c48-4c84-9ff6-8297dc812753;;;;;;;;;;;;;;;;;;;;;;;;;
1380;ServiceID: urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar;;;;;;;;;;;;;;;;;;;;;;;;;
1381;	serviceType: urn:microsoft.com:service:X_MS_MediaReceiverRegistrar:1;;;;;;;;;;;;;;;;;;;;;;;;;
1382;	controlURL: /upnphost/udhisapi.dll?control=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar;;;;;;;;;;;;;;;;;;;;;;;;;
1383;	eventSubURL: /upnphost/udhisapi.dll?event=uuid:58d7fc51-cb99-4e5e-92df-70afbfff7f64+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar;;;;;;;;;;;;;;;;;;;;;;;;;
1384;	SCPDURL: /upnphost/udhisapi.dll?content=uuid:6226deac-f45c-4189-9b02-e246f4b9fa42;;;;;;;;;;;;;;;;;;;;;;;;;
1385;;,;,;"None""";;;;19/02/2009;12/06/2020;;;;;;;;;;;;;;;;;
1386;35712;;;None;10.0.2.5;tcp;2869;Web Server UPnP Detection;The remote web server provides UPnP information.;Nessus was able to extract some information about the UPnP-enabled;;;;;;;;;;;;;;;;
1387;device by querying this web server. Services may also be reachable;;;;;;;;;;;;;;;;;;;;;;;;;
1388;"through SOAP requests.""";Filter incoming traffic to this port if desired.;https://en.wikipedia.org/wiki/Universal_Plug_and_Play;;;;;;;;;;;;;;;;;;;;;;;
1389;Here is a summary of http://10.0.2.5:2869/upnphost/udhisapi.dll?content=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69 :;;;;;;;;;;;;;;;;;;;;;;;;;
1390;;;;;;;;;;;;;;;;;;;;;;;;;;
1391;deviceType: urn:schemas-upnp-org:device:MediaServer:1;;;;;;;;;;;;;;;;;;;;;;;;;
1392;friendlyName: HETEAM: master:;;;;;;;;;;;;;;;;;;;;;;;;;
1393;manufacturer: Microsoft Corporation;;;;;;;;;;;;;;;;;;;;;;;;;
1394;manufacturerURL: http://www.microsoft.com;;;;;;;;;;;;;;;;;;;;;;;;;
1395;modelName: Windows Media Player Sharing;;;;;;;;;;;;;;;;;;;;;;;;;
1396;modelName: Windows Media Player Sharing;;;;;;;;;;;;;;;;;;;;;;;;;
1397;modelNumber: 12.0;;;;;;;;;;;;;;;;;;;;;;;;;
1398;modelURL: http://go.microsoft.com/fwlink/?LinkId=105926;;;;;;;;;;;;;;;;;;;;;;;;;
1399;serialNumber: {A55BA936-C745-4A09-AD38-92A6A7AC6B48};;;;;;;;;;;;;;;;;;;;;;;;;
1400;ServiceID: urn:upnp-org:serviceId:ConnectionManager;;;;;;;;;;;;;;;;;;;;;;;;;
1401;	serviceType: urn:schemas-upnp-org:service:ConnectionManager:1;;;;;;;;;;;;;;;;;;;;;;;;;
1402;	controlURL: /upnphost/udhisapi.dll?control=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69+urn:upnp-org:serviceId:ConnectionManager;;;;;;;;;;;;;;;;;;;;;;;;;
1403;	eventSubURL: /upnphost/udhisapi.dll?event=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69+urn:upnp-org:serviceId:ConnectionManager;;;;;;;;;;;;;;;;;;;;;;;;;
1404;	SCPDURL: /upnphost/udhisapi.dll?content=uuid:a8ddedd0-4692-4335-85f1-fc1313fd6afe;;;;;;;;;;;;;;;;;;;;;;;;;
1405;ServiceID: urn:upnp-org:serviceId:ContentDirectory;;;;;;;;;;;;;;;;;;;;;;;;;
1406;	serviceType: urn:schemas-upnp-org:service:ContentDirectory:1;;;;;;;;;;;;;;;;;;;;;;;;;
1407;	controlURL: /upnphost/udhisapi.dll?control=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69+urn:upnp-org:serviceId:ContentDirectory;;;;;;;;;;;;;;;;;;;;;;;;;
1408;	eventSubURL: /upnphost/udhisapi.dll?event=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69+urn:upnp-org:serviceId:ContentDirectory;;;;;;;;;;;;;;;;;;;;;;;;;
1409;	SCPDURL: /upnphost/udhisapi.dll?content=uuid:7771f0a6-172c-438f-9cbc-2f4ae555f847;;;;;;;;;;;;;;;;;;;;;;;;;
1410;ServiceID: urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar;;;;;;;;;;;;;;;;;;;;;;;;;
1411;	serviceType: urn:microsoft.com:service:X_MS_MediaReceiverRegistrar:1;;;;;;;;;;;;;;;;;;;;;;;;;
1412;	controlURL: /upnphost/udhisapi.dll?control=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar;;;;;;;;;;;;;;;;;;;;;;;;;
1413;	eventSubURL: /upnphost/udhisapi.dll?event=uuid:0c91c09a-3796-41c7-a716-36e24a1f7a69+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar;;;;;;;;;;;;;;;;;;;;;;;;;
1414;	SCPDURL: /upnphost/udhisapi.dll?content=uuid:e7e09dbe-2cea-414d-9736-49f86782d401;;;;;;;;;;;;;;;;;;;;;;;;;
1415;;,;,;"None""";;;;19/02/2009;12/06/2020;;;;;;;;;;;;;;;;;
1416;35716;;;None;10.0.2.5;tcp;0;Ethernet Card Manufacturer Detection;The manufacturer can be identified from the Ethernet OUI.;Each ethernet MAC address starts with a 24-bit Organizationally ;;;;;;;;;;;;;;;;
1417;"Unique Identifier (OUI). These OUIs are registered by IEEE.""";;https://standards.ieee.org/faqs/regauth.html;;;;;;;;;;;;;;;;;;;;;;;
1418;"http://www.nessus.org/u?794673b4""";;;;;;;;;;;;;;;;;;;;;;;;;
1419;The following card manufacturers were identified :;;;;;;;;;;;;;;;;;;;;;;;;;
1420;;;;;;;;;;;;;;;;;;;;;;;;;;
1421;08:00:27:4E:FD:78 : PCS Systemtechnik GmbH;;;;;;;;;;;;;;;;;;;;;;;;;
1422;;,;,;"None""";;;;19/02/2009;13/05/2020;;;;;;;;;;;;;;;;;
1423;42873;CVE-2016-2183;5.0;Medium;10.0.2.5;tcp;3389;SSL Medium Strength Cipher Suites Supported (SWEET32);The remote service supports the use of medium strength SSL ciphers.;The remote host supports the use of SSL ciphers that offer medium;;;;;;;;;;;;;;;;
1424;strength encryption. Nessus regards medium strength as any encryption;;;;;;;;;;;;;;;;;;;;;;;;;
